measurements_id; time; flux; error; source_id
15715; 7964.30233; 5.5531; 0.006; 131
15716; 8021.07232; 5.5507; 0.004; 131
15717; 8021.08664; 5.5748; 0.006; 131
15718; 8021.16121; 5.5649; 0.005; 131
15719; 8021.17554; 5.5656; 0.006; 131
15720; 8021.2501; 5.569; 0.004; 131
15721; 8021.42789; 5.5586; 0.004; 131
15722; 8021.51678; 5.5536; 0.005; 131
15723; 8021.53112; 5.5506; 0.005; 131
15724; 8021.60567; 5.547; 0.004; 131
15725; 8021.61999; 5.5446; 0.005; 131
15726; 8021.69456; 5.5403; 0.005; 131
15727; 8021.7089; 5.5399; 0.005; 131
15728; 8021.96123; 5.548; 0.004; 131
15729; 8021.97555; 5.5503; 0.004; 131
15730; 8022.05012; 5.5543; 0.006; 131
15731; 8022.06444; 5.5558; 0.005; 131
15732; 8022.13901; 5.5504; 0.006; 131
15733; 8022.31679; 5.5483; 0.005; 131
15734; 8022.33111; 5.5582; 0.005; 131
15735; 8022.40568; 5.5604; 0.006; 131
15736; 8022.42003; 5.5544; 0.004; 131
15737; 8022.49457; 5.5573; 0.005; 131
15738; 8022.5089; 5.5527; 0.005; 131
15739; 8022.58346; 5.5497; 0.005; 131
15740; 8022.59777; 5.5502; 0.004; 131
15741; 8022.76125; 5.5397; 0.007; 131
15742; 8022.77559; 5.5234; 0.005; 131
15743; 8022.85014; 5.5482; 0.006; 131
15744; 8022.86446; 5.5227; 0.005; 131
15745; 8022.93903; 5.535; 0.004; 131
15746; 8022.95335; 5.5336; 0.006; 131
15747; 8023.02792; 5.5327; 0.005; 131
15748; 8026.31686; 5.5723; 0.007; 131
15749; 8026.40574; 5.5646; 0.005; 131
15750; 8026.49464; 5.5652; 0.006; 131
15751; 8026.50896; 5.5611; 0.007; 131
15752; 8026.76131; 5.5706; 0.005; 131
15753; 8026.85021; 5.547; 0.005; 131
15754; 8026.86452; 5.5494; 0.006; 131
15755; 8026.95342; 5.546; 0.004; 131
15756; 8027.02797; 5.5285; 0.006; 131
15757; 8027.20575; 5.5325; 0.005; 131
15758; 8027.22009; 5.5411; 0.005; 131
15759; 8027.29466; 5.5519; 0.005; 131
15760; 8027.38355; 5.5549; 0.005; 131
15761; 8027.39787; 5.5604; 0.006; 131
15762; 8027.65021; 5.5526; 0.005; 131
15763; 8027.66453; 5.5543; 0.005; 131
15764; 8027.73912; 5.5465; 0.006; 131
15765; 8027.75342; 5.5488; 0.005; 131
15766; 8027.84231; 5.5455; 0.006; 131
15767; 8027.91689; 5.5305; 0.006; 131
15768; 8028.09467; 5.5287; 0.005; 131
15769; 8028.109; 5.5367; 0.007; 131
15770; 8028.1979; 5.5322; 0.005; 131
15771; 8072.69459; 5.545; 0.005; 131
15772; 8072.70889; 5.5459; 0.005; 131
15773; 8101.84068; 5.5516; 0.005; 131
15774; 8101.92957; 5.5576; 0.005; 131
15775; 8101.94391; 5.5516; 0.006; 131
15776; 8102.01847; 5.5511; 0.004; 131
15777; 8165.47033; 5.5394; 0.005; 131
15778; 8165.6338; 5.5344; 0.005; 131
15779; 8165.6481; 5.5427; 0.005; 131
15780; 8165.7227; 5.5411; 0.005; 131
15781; 8165.73702; 5.5436; 0.005; 131
15782; 8165.81159; 5.5467; 0.005; 131
15783; 8165.82591; 5.5486; 0.006; 131
15784; 8165.90048; 5.5548; 0.004; 131
15785; 8165.91479; 5.5522; 0.006; 131
15786; 8165.98934; 5.5419; 0.005; 131
15787; 8166.07826; 5.5578; 0.004; 131
15788; 8166.09257; 5.5566; 0.006; 131
15789; 8166.16715; 5.56; 0.005; 131
15790; 8166.18146; 5.5533; 0.005; 131
15791; 8166.25604; 5.5542; 0.005; 131
15792; 8166.27036; 5.5601; 0.006; 131
15793; 8166.34493; 5.5641; 0.004; 131
15794; 8169.27829; 5.5607; 0.006; 131
15795; 8169.29259; 5.5651; 0.004; 131
15796; 8169.36718; 5.5619; 0.006; 131
15797; 8169.3815; 5.561; 0.005; 131
15798; 8169.45607; 5.5528; 0.004; 131
15799; 8169.47039; 5.5532; 0.004; 131
15800; 8169.72274; 5.5418; 0.005; 131
15801; 8169.73705; 5.5421; 0.006; 131
15802; 8169.81163; 5.5491; 0.006; 131
15803; 8169.82595; 5.543; 0.006; 131
15804; 8169.90052; 5.5449; 0.005; 131
15805; 8215.19963; 5.5556; 0.004; 131
15806; 8215.21394; 5.5403; 0.007; 131
15807; 8222.75448; 5.5567; 0.005; 131
15808; 8222.93225; 5.5351; 0.005; 131
15809; 8222.94657; 5.5352; 0.004; 131
15810; 8223.02114; 5.5315; 0.005; 131
15811; 8223.03546; 5.5417; 0.005; 131
15812; 8260.06137; 5.5622; 0.007; 131
15813; 8260.07571; 5.5456; 0.005; 131
15814; 8260.23914; 5.5431; 0.005; 131
15815; 8283.5321; 5.5384; 0.006; 131
15816; 8283.60668; 5.5305; 0.005; 131
15817; 8283.69555; 5.5399; 0.005; 131
15818; 8283.70987; 5.5417; 0.005; 131
15819; 8309.10711; 5.5579; 0.005; 131
15820; 8309.12138; 5.5475; 0.005; 131
15821; 8309.19597; 5.555; 0.004; 131
15822; 8309.21029; 5.5465; 0.003; 131
15823; 8440.46418; 5.5432; 0.007; 131
15824; 8469.32958; 5.5515; 0.006; 131
15825; 8469.34389; 5.5607; 0.006; 131
15826; 8469.41848; 5.5559; 0.006; 131
15827; 8469.43279; 5.5648; 0.009; 131
15828; 8505.48878; 5.5554; 0.006; 131
15829; 8505.50308; 5.5549; 0.006; 131
15830; 8517.84337; 5.5458; 0.004; 131
15831; 8606.80436; 5.5569; 0.007; 131
15832; 8606.87891; 5.571; 0.006; 131
15833; 8606.89326; 5.5632; 0.006; 131
15834; 8624.30998; 5.5488; 0.005; 131
15835; 8624.38456; 5.5474; 0.006; 131
15836; 8624.39886; 5.5419; 0.006; 131
15837; 8654.41166; 5.5363; 0.006; 131
15838; 8654.426; 5.5454; 0.005; 131
15839; 8654.50057; 5.5518; 0.005; 131
15840; 8654.51489; 5.5503; 0.006; 131
15841; 8688.88398; 5.5547; 0.008; 131
15842; 8704.43737; 5.5438; 0.006; 131
15843; 8704.45169; 5.5466; 0.007; 131
15844; 8704.52627; 5.5478; 0.006; 131
15845; 8704.54059; 5.5536; 0.005; 131
15846; 8704.61515; 5.5524; 0.006; 131
15847; 8704.62947; 5.5556; 0.007; 131
15848; 8704.79291; 5.5655; 0.007; 131
15849; 8704.80727; 5.5687; 0.005; 131
15850; 8704.88183; 5.5643; 0.006; 131
15851; 8760.86675; 5.5571; 0.007; 131
15852; 8761.22231; 5.5533; 0.006; 131
15853; 8761.23664; 5.5468; 0.006; 131
15854; 8761.31121; 5.5584; 0.006; 131
15855; 8761.40008; 5.5423; 0.006; 131
15856; 8761.41442; 5.5499; 0.006; 131
15857; 8775.97729; 5.5581; 0.005; 131
15858; 8775.99165; 5.5636; 0.008; 131
15859; 8776.06619; 5.5589; 0.006; 131
15860; 8776.24399; 5.552; 0.007; 131
15861; 8776.25831; 5.5586; 0.007; 131
15862; 8776.33288; 5.5679; 0.006; 131
15863; 8776.34722; 5.551; 0.006; 131
15864; 8776.42175; 5.5575; 0.006; 131
15865; 8967.03763; 5.542; 0.005; 131
15866; 8967.05195; 5.5424; 0.005; 131
15867; 8967.12649; 5.5428; 0.006; 131
15868; 9013.62807; 5.5684; 0.006; 131
15869; 9013.64236; 5.5641; 0.005; 131
15870; 9013.71695; 5.5481; 0.005; 131
15871; 9013.73127; 5.552; 0.006; 131
15872; 9039.59986; 5.5381; 0.006; 131
15873; 9039.6744; 5.5317; 0.005; 131
15874; 7872.83512; 5.2902; 0.006; 132
15875; 7893.71603; 5.307; 0.005; 132
15876; 7893.73034; 5.3151; 0.004; 132
15877; 7931.37723; 5.2904; 0.006; 132
15878; 7931.39155; 5.2983; 0.005; 132
15879; 7931.4661; 5.3373; 0.004; 132
15880; 7939.82087; 5.3416; 0.006; 132
15881; 7939.90975; 5.3043; 0.005; 132
15882; 7940.10186; 5.3012; 0.006; 132
15883; 7940.17643; 5.3323; 0.005; 132
15884; 7982.01161; 5.2851; 0.004; 132
15885; 7993.65496; 5.2948; 0.005; 132
15886; 8030.71514; 5.3308; 0.003; 132
15887; 8030.78971; 5.3518; 0.004; 132
15888; 8030.80404; 5.3742; 0.005; 132
15889; 8056.64876; 5.355; 0.004; 132
15890; 8056.66309; 5.3469; 0.006; 132
15891; 8056.73765; 5.3141; 0.006; 132
15892; 8056.75198; 5.3438; 0.007; 132
15893; 8083.75801; 5.3095; 0.004; 132
15894; 8083.83258; 5.3432; 0.005; 132
15895; 8083.84692; 5.3459; 0.005; 132
15896; 8129.34484; 5.3138; 0.006; 132
15897; 8129.41941; 5.3617; 0.007; 132
15898; 8129.43372; 5.3472; 0.005; 132
15899; 8129.77497; 5.3304; 0.005; 132
15900; 8129.78929; 5.3375; 0.005; 132
15901; 8129.86386; 5.3167; 0.005; 132
15902; 8129.87818; 5.3241; 0.005; 132
15903; 8129.95275; 5.2936; 0.004; 132
15904; 8129.96705; 5.2969; 0.006; 132
15905; 8141.68562; 5.3319; 0.007; 132
15906; 8141.69994; 5.3371; 0.005; 132
15907; 8141.78883; 5.3066; 0.005; 132
15908; 8141.87772; 5.3462; 0.007; 132
15909; 8141.95228; 5.3204; 0.005; 132
15910; 8141.96661; 5.3402; 0.006; 132
15911; 8142.13006; 5.2964; 0.006; 132
15912; 8142.14438; 5.3291; 0.005; 132
15913; 8142.21895; 5.3171; 0.004; 132
15914; 8142.23327; 5.3189; 0.006; 132
15915; 8142.30784; 5.3074; 0.004; 132
15916; 8142.32216; 5.3341; 0.005; 132
15917; 8188.88316; 5.3144; 0.005; 132
15918; 8188.95772; 5.3078; 0.005; 132
15919; 8189.04661; 5.3253; 0.005; 132
15920; 8189.06094; 5.2923; 0.005; 132
15921; 8213.30483; 5.3403; 0.005; 132
15922; 8213.31917; 5.3442; 0.004; 132
15923; 8213.39372; 5.3243; 0.004; 132
15924; 8213.40805; 5.3413; 0.004; 132
15925; 8239.78154; 5.3236; 0.006; 132
15926; 8239.79586; 5.3321; 0.005; 132
15927; 8239.87041; 5.3135; 0.005; 132
15928; 8286.79255; 5.3514; 0.005; 132
15929; 8286.86713; 5.309; 0.006; 132
15930; 8286.88143; 5.3388; 0.005; 132
15931; 8286.95602; 5.2875; 0.007; 132
15932; 8286.97032; 5.29; 0.005; 132
15933; 8328.18298; 5.3157; 0.006; 132
15934; 8328.25752; 5.3427; 0.006; 132
15935; 8328.27188; 5.3621; 0.005; 132
15936; 8328.34647; 5.3263; 0.004; 132
15937; 8328.36077; 5.3359; 0.004; 132
15938; 8328.43532; 5.3341; 0.006; 132
15939; 8328.52421; 5.3045; 0.007; 132
15940; 8335.63502; 5.3639; 0.007; 132
15941; 8335.64934; 5.3427; 0.006; 132
15942; 8335.72391; 5.327; 0.006; 132
15943; 8335.73825; 5.3359; 0.005; 132
15944; 8335.81278; 5.2858; 0.006; 132
15945; 8335.82715; 5.3011; 0.006; 132
15946; 8335.90169; 5.332; 0.005; 132
15947; 8375.80101; 5.353; 0.008; 132
15948; 8375.87561; 5.3222; 0.005; 132
15949; 8375.88989; 5.2967; 0.009; 132
15950; 8395.97444; 5.3206; 0.005; 132
15951; 8396.04899; 5.3275; 0.005; 132
15952; 8396.06331; 5.3352; 0.004; 132
15953; 8396.13788; 5.3155; 0.007; 132
15954; 8396.1522; 5.3388; 0.005; 132
15955; 8427.50361; 5.2753; 0.006; 132
15956; 8427.51796; 5.3012; 0.005; 132
15957; 8463.59448; 5.3358; 0.011; 132
15958; 8463.66902; 5.3375; 0.004; 132
15959; 8463.68337; 5.3429; 0.005; 132
15960; 8463.93571; 5.3218; 0.006; 132
15961; 8463.95005; 5.3219; 0.005; 132
15962; 8482.33407; 5.3363; 0.005; 132
15963; 8482.34843; 5.3525; 0.005; 132
15964; 8482.42295; 5.2677; 0.004; 132
15965; 8482.60075; 5.3317; 0.005; 132
15966; 8482.61511; 5.296; 0.007; 132
15967; 8482.68963; 5.341; 0.008; 132
15968; 8482.70398; 5.329; 0.009; 132
15969; 8482.79288; 5.3023; 0.007; 132
15970; 8551.85808; 5.3039; 0.005; 132
15971; 8551.8724; 5.3279; 0.004; 132
15972; 8551.94696; 5.3078; 0.009; 132
15973; 8551.96129; 5.2972; 0.004; 132
15974; 8552.03583; 5.3288; 0.006; 132
15975; 8552.05018; 5.3205; 0.005; 132
15976; 8585.1012; 5.3082; 0.005; 132
15977; 8585.17575; 5.3442; 0.005; 132
15978; 8585.19007; 5.3404; 0.005; 132
15979; 8585.26463; 5.3435; 0.006; 132
15980; 8585.27893; 5.3695; 0.005; 132
15981; 8615.38079; 5.2963; 0.005; 132
15982; 8615.39509; 5.3082; 0.004; 132
15983; 8615.46968; 5.3162; 0.004; 132
15984; 8615.48397; 5.2962; 0.005; 132
15985; 8633.61139; 5.3163; 0.006; 132
15986; 8633.68594; 5.2834; 0.006; 132
15987; 8633.70025; 5.2953; 0.005; 132
15988; 8672.94532; 5.3111; 0.006; 132
15989; 8672.95964; 5.3019; 0.006; 132
15990; 8673.03423; 5.3286; 0.006; 132
15991; 8673.1231; 5.3493; 0.006; 132
15992; 8673.13741; 5.3622; 0.005; 132
15993; 8673.31518; 5.2864; 0.005; 132
15994; 8679.78935; 5.3113; 0.006; 132
15995; 8679.80368; 5.3085; 0.004; 132
15996; 8679.96713; 5.3217; 0.006; 132
15997; 8679.98145; 5.2943; 0.005; 132
15998; 8680.05604; 5.3653; 0.008; 132
15999; 8680.07034; 5.3303; 0.004; 132
16000; 8680.14488; 5.3235; 0.008; 132
16001; 8680.15925; 5.3363; 0.005; 132
16002; 8721.72899; 5.3622; 0.004; 132
16003; 8721.80357; 5.308; 0.004; 132
16004; 8721.81791; 5.3331; 0.005; 132
16005; 8721.9068; 5.2945; 0.005; 132
16006; 8736.37949; 5.2703; 0.006; 132
16007; 8736.39384; 5.2777; 0.005; 132
16008; 8736.46839; 5.318; 0.005; 132
16009; 8736.48274; 5.3185; 0.005; 132
16010; 8771.47253; 5.3178; 0.004; 132
16011; 8771.48687; 5.3466; 0.006; 132
16012; 8771.56144; 5.316; 0.008; 132
16013; 8771.57578; 5.3012; 0.006; 132
16014; 8800.72195; 5.3433; 0.007; 132
16015; 8956.94873; 5.3152; 0.007; 132
16016; 9017.11535; 5.3314; 0.004; 132
16017; 9017.12966; 5.3247; 0.004; 132
16018; 9058.78359; 5.3272; 0.005; 132
16019; 7865.57489; 6.3206; 0.005; 133
16020; 7865.58919; 6.3324; 0.006; 133
16021; 7912.39642; 6.349; 0.008; 133
16022; 7912.41077; 6.3511; 0.007; 133
16023; 7912.57419; 6.3514; 0.007; 133
16024; 7946.61615; 6.3627; 0.006; 133
16025; 7946.77957; 6.3563; 0.005; 133
16026; 7946.79391; 6.3581; 0.005; 133
16027; 7946.86845; 6.358; 0.007; 133
16028; 7946.97167; 6.3537; 0.008; 133
16029; 7960.82211; 6.3519; 0.007; 133
16030; 7960.83644; 6.3662; 0.007; 133
16031; 7961.08877; 6.3504; 0.006; 133
16032; 7961.10309; 6.352; 0.007; 133
16033; 7961.17768; 6.3458; 0.005; 133
16034; 7961.19198; 6.3548; 0.006; 133
16035; 8021.9632; 6.3485; 0.004; 133
16036; 8021.97752; 6.3399; 0.005; 133
16037; 8022.05209; 6.3448; 0.005; 133
16038; 8022.06642; 6.3398; 0.005; 133
16039; 8022.14098; 6.3342; 0.005; 133
16040; 8022.31877; 6.3306; 0.005; 133
16041; 8022.33309; 6.3257; 0.006; 133
16042; 8022.40765; 6.3168; 0.006; 133
16043; 8022.422; 6.3171; 0.006; 133
16044; 8022.49655; 6.3189; 0.006; 133
16045; 8022.51088; 6.318; 0.005; 133
16046; 8022.58543; 6.3148; 0.006; 133
16047; 8032.18548; 6.3439; 0.005; 133
16048; 8032.27434; 6.3451; 0.005; 133
16049; 8032.28868; 6.3673; 0.008; 133
16050; 8032.36324; 6.3448; 0.006; 133
16051; 8032.45213; 6.3478; 0.006; 133
16052; 8032.54101; 6.3305; 0.009; 133
16053; 8032.55537; 6.3514; 0.006; 133
16054; 8032.62992; 6.3464; 0.006; 133
16055; 8032.64424; 6.3501; 0.006; 133
16056; 8032.71881; 6.3565; 0.006; 133
16057; 8032.73313; 6.3565; 0.006; 133
16058; 8032.8077; 6.3525; 0.006; 133
16059; 8103.6186; 6.3557; 0.005; 133
16060; 8103.7075; 6.3531; 0.006; 133
16061; 8103.72187; 6.3567; 0.007; 133
16062; 8213.77568; 6.3215; 0.005; 133
16063; 8213.78999; 6.3186; 0.005; 133
16064; 8222.57455; 6.3576; 0.005; 133
16065; 8222.5889; 6.3616; 0.007; 133
16066; 8222.66344; 6.3544; 0.004; 133
16067; 8222.67777; 6.349; 0.006; 133
16068; 8222.75232; 6.3485; 0.005; 133
16069; 8284.40419; 6.3215; 0.005; 133
16070; 8284.4185; 6.3152; 0.005; 133
16071; 8284.49309; 6.3191; 0.005; 133
16072; 8284.50738; 6.3162; 0.005; 133
16073; 8284.58195; 6.3143; 0.006; 133
16074; 8307.25521; 6.3256; 0.005; 133
16075; 8307.32979; 6.3241; 0.005; 133
16076; 8307.34409; 6.33; 0.005; 133
16077; 8442.31717; 6.351; 0.006; 133
16078; 8442.3315; 6.342; 0.007; 133
16079; 8442.40605; 6.3484; 0.005; 133
16080; 8442.42042; 6.3446; 0.006; 133
16081; 8468.4574; 6.3446; 0.005; 133
16082; 8468.53197; 6.3379; 0.005; 133
16083; 8468.54629; 6.3434; 0.005; 133
16084; 8507.88837; 6.3597; 0.009; 133
16085; 8507.90269; 6.351; 0.007; 133
16086; 8507.97724; 6.336; 0.009; 133
16087; 8507.99156; 6.3523; 0.008; 133
16088; 8508.06616; 6.3547; 0.012; 133
16089; 8508.08045; 6.358; 0.009; 133
16090; 8514.55501; 6.3631; 0.007; 133
16091; 8514.56929; 6.3603; 0.009; 133
16092; 8514.64388; 6.3597; 0.008; 133
16093; 8514.65821; 6.354; 0.007; 133
16094; 8514.7471; 6.3533; 0.011; 133
16095; 8514.82167; 6.3402; 0.006; 133
16096; 8605.01143; 6.3573; 0.006; 133
16097; 8605.02578; 6.3561; 0.005; 133
16098; 8605.10034; 6.355; 0.007; 133
16099; 8605.11466; 6.353; 0.006; 133
16100; 8624.64869; 6.3092; 0.005; 133
16101; 8624.66301; 6.3212; 0.005; 133
16102; 8624.73757; 6.3144; 0.005; 133
16103; 8624.75189; 6.3197; 0.006; 133
16104; 8652.72298; 6.3651; 0.008; 133
16105; 8652.73732; 6.3537; 0.007; 133
16106; 8695.28277; 6.3231; 0.007; 133
16107; 8695.54942; 6.3371; 0.008; 133
16108; 8695.56374; 6.327; 0.007; 133
16109; 8695.63828; 6.3181; 0.007; 133
16110; 8695.65264; 6.3196; 0.005; 133
16111; 8695.72716; 6.3264; 0.008; 133
16112; 8695.7415; 6.3164; 0.006; 133
16113; 8695.81605; 6.3223; 0.008; 133
16114; 8695.83037; 6.305; 0.007; 133
16115; 8695.90493; 6.2999; 0.01; 133
16116; 8695.9193; 6.3213; 0.006; 133
16117; 8695.99384; 6.3115; 0.005; 133
16118; 8696.00816; 6.311; 0.005; 133
16119; 8696.0827; 6.3202; 0.007; 133
16120; 8696.09707; 6.3193; 0.005; 133
16121; 8696.17159; 6.3092; 0.007; 133
16122; 8696.18596; 6.3203; 0.006; 133
16123; 8697.41601; 6.3664; 0.006; 133
16124; 8697.43036; 6.3698; 0.006; 133
16125; 8697.50492; 6.368; 0.008; 133
16126; 8697.51922; 6.3601; 0.006; 133
16127; 8697.59378; 6.3454; 0.01; 133
16128; 8697.69697; 6.3497; 0.009; 133
16129; 8697.77155; 6.3479; 0.006; 133
16130; 8697.78587; 6.338; 0.009; 133
16131; 8697.86044; 6.35; 0.005; 133
16132; 8697.87474; 6.3495; 0.006; 133
16133; 8697.9493; 6.3401; 0.006; 133
16134; 8697.96367; 6.3495; 0.006; 133
16135; 8698.1271; 6.3522; 0.006; 133
16136; 8698.14141; 6.3615; 0.007; 133
16137; 8698.216; 6.3669; 0.01; 133
16138; 8698.2303; 6.3517; 0.006; 133
16139; 8698.30489; 6.3402; 0.008; 133
16140; 8698.31919; 6.3575; 0.006; 133
16141; 8698.39375; 6.3468; 0.01; 133
16142; 8698.40808; 6.3629; 0.006; 133
16143; 8761.40216; 6.3465; 0.006; 133
16144; 8761.41649; 6.3506; 0.007; 133
16145; 8761.59431; 6.3435; 0.008; 133
16146; 8761.66888; 6.3557; 0.007; 133
16147; 8761.68319; 6.3429; 0.007; 133
16148; 8761.75773; 6.3569; 0.006; 133
16149; 8761.84663; 6.3526; 0.006; 133
16150; 8779.44539; 6.3543; 0.008; 133
16151; 8779.4597; 6.3474; 0.01; 133
16152; 8779.53424; 6.3727; 0.008; 133
16153; 8779.54861; 6.3614; 0.009; 133
16154; 8967.03531; 6.3533; 0.005; 133
16155; 8967.04963; 6.3471; 0.005; 133
16156; 9014.42385; 6.3443; 0.007; 133
16157; 9014.43818; 6.343; 0.007; 133
16158; 9014.51277; 6.3452; 0.006; 133
16159; 9014.52711; 6.3482; 0.007; 133
16160; 9014.60164; 6.3536; 0.005; 133
16161; 9037.4731; 6.3661; 0.008; 133
16162; 9037.54765; 6.3515; 0.005; 133
16163; 7868.42212; 8.8208; 0.016; 134
16164; 7868.43647; 8.8235; 0.023; 134
16165; 7868.61421; 8.8295; 0.013; 134
16166; 7882.56662; 9.3473; 0.021; 134
16167; 7882.64118; 9.3316; 0.017; 134
16168; 7882.65553; 9.3317; 0.015; 134
16169; 7915.86368; 8.9836; 0.021; 134
16170; 7915.87805; 8.9287; 0.02; 134
16171; 7915.95259; 8.9761; 0.019; 134
16172; 7915.96695; 8.9444; 0.023; 134
16173; 7943.3318; 9.0981; 0.014; 134
16174; 7943.42067; 9.1079; 0.018; 134
16175; 7943.49525; 9.0996; 0.018; 134
16176; 7943.50957; 9.1282; 0.016; 134
16177; 7966.79101; 9.0342; 0.03; 134
16178; 7966.86558; 8.9924; 0.014; 134
16179; 7966.8799; 9.018; 0.015; 134
16180; 8014.31562; 8.9762; 0.027; 134
16181; 8014.40451; 9.0063; 0.019; 134
16182; 8014.41886; 8.9622; 0.029; 134
16183; 8014.49339; 8.9649; 0.031; 134
16184; 8014.50774; 9.0087; 0.021; 134
16185; 8014.76005; 8.9783; 0.026; 134
16186; 8014.77441; 9.016; 0.013; 134
16187; 8027.73734; 9.0171; 0.016; 134
16188; 8027.75164; 9.0481; 0.015; 134
16189; 8027.82621; 8.961; 0.018; 134
16190; 8027.84052; 8.9949; 0.018; 134
16191; 8027.9151; 8.9301; 0.015; 134
16192; 8028.09289; 8.9091; 0.016; 134
16193; 8028.10721; 8.9046; 0.016; 134
16194; 8028.18177; 8.8776; 0.016; 134
16195; 8028.1961; 8.8626; 0.017; 134
16196; 8028.27069; 8.8469; 0.018; 134
16197; 8028.28498; 8.856; 0.013; 134
16198; 8028.35955; 8.8375; 0.017; 134
16199; 8071.98123; 9.1802; 0.016; 134
16200; 8071.99552; 9.2101; 0.027; 134
16201; 8072.07012; 9.1986; 0.015; 134
16202; 8072.08444; 9.1609; 0.019; 134
16203; 8099.97313; 8.9257; 0.013; 134
16204; 8099.98746; 8.9494; 0.023; 134
16205; 8100.06203; 8.9132; 0.016; 134
16206; 8162.35943; 9.3773; 0.011; 134
16207; 8162.43399; 9.386; 0.02; 134
16208; 8162.53722; 9.3694; 0.018; 134
16209; 8162.61179; 9.3778; 0.026; 134
16210; 8173.63312; 8.9468; 0.015; 134
16211; 8215.21575; 9.0387; 0.014; 134
16212; 8224.7115; 9.2811; 0.014; 134
16213; 8224.72583; 9.2895; 0.022; 134
16214; 8224.80038; 9.2838; 0.026; 134
16215; 8224.81473; 9.2844; 0.014; 134
16216; 8224.88927; 9.3292; 0.02; 134
16217; 8224.9036; 9.3116; 0.026; 134
16218; 8261.75132; 8.9794; 0.02; 134
16219; 8261.76565; 8.9556; 0.016; 134
16220; 8261.8402; 8.9652; 0.016; 134
16221; 8261.85452; 8.9227; 0.019; 134
16222; 8283.60926; 9.0443; 0.015; 134
16223; 8283.69813; 9.0448; 0.018; 134
16224; 8283.71245; 9.0296; 0.018; 134
16225; 8311.25489; 9.0761; 0.012; 134
16226; 8311.32942; 9.1043; 0.027; 134
16227; 8311.34374; 9.0958; 0.019; 134
16228; 8311.4183; 9.1373; 0.022; 134
16229; 8311.43262; 9.1167; 0.024; 134
16230; 8350.42367; 8.9782; 0.016; 134
16231; 8350.438; 8.9888; 0.022; 134
16232; 8350.51254; 8.9722; 0.016; 134
16233; 8350.52689; 8.9904; 0.016; 134
16234; 8350.77922; 8.9734; 0.022; 134
16235; 8365.26674; 8.9131; 0.018; 134
16236; 8365.44454; 8.91; 0.016; 134
16237; 8365.45886; 8.897; 0.019; 134
16238; 8365.53342; 8.8997; 0.023; 134
16239; 8365.54772; 8.9368; 0.016; 134
16240; 8365.62229; 8.93; 0.017; 134
16241; 8365.63662; 8.9175; 0.026; 134
16242; 8438.22627; 8.975; 0.021; 134
16243; 8438.24059; 8.9533; 0.017; 134
16244; 8438.31517; 9.0146; 0.016; 134
16245; 8438.32951; 8.9473; 0.017; 134
16246; 8469.32696; 8.8904; 0.019; 134
16247; 8469.41586; 8.9102; 0.014; 134
16248; 8469.43019; 8.9055; 0.021; 134
16249; 8469.50479; 8.9451; 0.019; 134
16250; 8503.44407; 9.1028; 0.014; 134
16251; 8503.45842; 9.0976; 0.016; 134
16252; 8503.53295; 9.1273; 0.014; 134
16253; 8519.88591; 9.1588; 0.02; 134
16254; 8519.90029; 9.1797; 0.015; 134
16255; 8519.97483; 9.185; 0.023; 134
16256; 8561.22225; 9.3439; 0.031; 134
16257; 8561.23659; 9.3112; 0.013; 134
16258; 8561.31114; 9.3664; 0.024; 134
16259; 8561.32543; 9.3684; 0.024; 134
16260; 8561.57783; 9.3771; 0.021; 134
16261; 8561.59212; 9.3655; 0.019; 134
16262; 8561.66669; 9.3839; 0.016; 134
16263; 8561.68099; 9.3882; 0.029; 134
16264; 8567.8886; 9.1941; 0.019; 134
16265; 8567.90292; 9.1568; 0.03; 134
16266; 8567.97751; 9.1404; 0.015; 134
16267; 8567.99181; 9.2107; 0.027; 134
16268; 8608.1392; 9.202; 0.019; 134
16269; 8608.21376; 9.2015; 0.025; 134
16270; 8608.22807; 9.2229; 0.021; 134
16271; 8608.30266; 9.2309; 0.018; 134
16272; 8624.83121; 9.2841; 0.017; 134
16273; 8624.84552; 9.2733; 0.024; 134
16274; 8624.9344; 9.3085; 0.019; 134
16275; 8625.00899; 9.3267; 0.021; 134
16276; 8656.27882; 9.2074; 0.016; 134
16277; 8656.29316; 9.195; 0.019; 134
16278; 8687.19742; 9.0591; 0.018; 134
16279; 8687.21175; 9.0291; 0.019; 134
16280; 8707.99254; 8.9714; 0.024; 134
16281; 8708.00687; 9.0215; 0.019; 134
16282; 8708.08141; 8.9307; 0.019; 134
16283; 8708.17031; 8.9128; 0.021; 134
16284; 8708.18463; 8.9089; 0.028; 134
16285; 8757.39869; 8.9199; 0.02; 134
16286; 8757.7686; 8.9428; 0.02; 134
16287; 8774.01986; 8.9675; 0.016; 134
16288; 8774.0342; 8.963; 0.016; 134
16289; 8774.1088; 8.9682; 0.017; 134
16290; 8774.12311; 8.9783; 0.019; 134
16291; 8774.19769; 9.0088; 0.027; 134
16292; 8774.21201; 8.9447; 0.019; 134
16293; 8774.28656; 8.9932; 0.021; 134
16294; 8774.38978; 9.0105; 0.014; 134
16295; 8813.29576; 8.8939; 0.017; 134
16296; 9013.63064; 8.9082; 0.017; 134
16297; 9013.64495; 8.9306; 0.014; 134
16298; 9013.71952; 8.9369; 0.022; 134
16299; 9013.73386; 8.9753; 0.016; 134
